Site,Latitude,(deg),Longitude,(deg),EllipElev,(m),X,(m),Y,(m),Z,(m),Epoch,(yr),Net,Status,Last,yr.doy,Ant,Hght(m),Type,Dome
ODSA,47.32897433,-118.71259041,468.2707,-2080771.84344,-3798625.63379,4666975.16594,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
OEOC,33.76586059,-117.74414120,358.6153,-2471017.86252,-4697798.15590,3525085.49395,2022.7616,CRTN,ACTIVE,2023.321,0.0083,TPSCR.G3,SCIT
OHLN,38.00625365,-122.27299375,-0.5474,-2686856.71736,-4254625.73748,3905990.59300,2022.7616,BARD,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
OKNG,48.37340942,-119.55151509,270.9958,-2093635.13667,-3692736.79209,4744761.03600,2022.7616,WSRN,ACTIVE,2023.345,0.0000,SEPCHOKE_B3E6,SPKE
OLAR,46.96119462,-122.90846683,41.0667,-2369254.10456,-3661122.84447,4638851.58661,2022.7616,WSRN,ACTIVE,2023.343,0.0000,TRM57971.00,SCIT
OLMP,47.04484625,-122.89521980,2.5906,-2364699.30455,-3655937.36773,4645165.43844,2022.7616,WSRN,ACTIVE,2023.345,0.0000,TRM115000.00,NONE
ONTO,44.02317988,-116.93797539,646.0717,-2081268.60540,-4095674.31399,4410392.94987,2022.7616,ORGN,ACTIVE,2023.345,0.0000,LEIAR20,LEIM
OPBL,34.36988157,-115.91806010,1226.4989,-2303971.85710,-4741038.91295,3581079.57041,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
OPCL,34.42771554,-116.30546034,1312.8500,-2334400.11760,-4722166.68178,3586423.00277,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
OPCP,34.36712845,-116.08337536,1096.6606,-2317670.24163,-4734430.16385,3580754.14375,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
OPCX,34.43008147,-116.14948706,1133.7881,-2321406.07834,-4728238.18867,3586538.28423,2022.7616,NOTA,ACTIVE,2023.345,0.0108,ASH701945B_M,SCIS
OPRD,34.53303071,-116.29228207,1400.2068,-2330415.59195,-4716837.13425,3596104.81900,2022.7616,NOTA,ACTIVE,2023.345,0.0108,ASH701945B_M,SCIS
ORES,34.73906271,-120.27856474,143.6013,-2645609.13671,-4531308.23973,3614198.27295,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
ORMT,34.67490375,-116.81509475,1893.2921,-2369508.23996,-4687759.86971,3609342.46719,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
ORVB,39.55462663,-121.50029509,340.0109,-2573122.25437,-4198905.35063,4040198.06976,2022.7616,BARD,ACTIVE,2023.345,0.0662,ASH700936D_M,SCIS
OTHL,46.82255242,-119.16787990,313.7578,-2130933.07318,-3817880.02542,4628517.70402,2022.7616,PNGA,RETIRED,2021.145,0.0000,TRM57971.00,NONE
OVLS,34.32736179,-119.14195324,69.1321,-2567782.26691,-4605455.32736,3576531.98537,2022.7616,NOTA,ACTIVE,2023.345,0.0083,ASH701945B_M,SCIT
OXMT,37.49936563,-122.42432230,209.0142,-2716642.97284,-4276730.37012,3861635.47911,2022.7616,BARD,ACTIVE,2023.345,0.0083,ASH701945C_M,SCIT
OXYC,34.12881383,-118.20732075,209.8048,-2498228.51060,-4657747.37517,3558400.97667,2022.7616,SCGN,ACTIVE,2023.345,0.0083,TPSCR.G3,SCIT
OYLR,47.47462893,-122.20477147,24.6440,-2301777.98111,-3654486.43621,4677609.76686,2022.7616,UNKN,ACTIVE,2021.105,0.0000,TRM57971.00,TZGD
OZST,34.68337260,-119.35341351,1059.2111,-2574194.31952,-4577156.82054,3609640.66146,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P017,41.27589519,-119.93551336,2390.6286,-2396432.89450,-4161553.38906,4187076.05916,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P018,42.98170533,-117.06456092,1424.2434,-2126816.28126,-4162510.20394,4326986.13282,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P020,47.00220724,-118.56577274,480.1120,-2083774.44769,-3827351.01095,4642283.27884,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P021,48.67469129,-118.73025586,1163.1683,-2028708.18485,-3700870.42464,4767620.97460,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P022,45.23178477,-118.01377562,888.1166,-2113560.84441,-3972725.25465,4506156.53514,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P056,36.02743741,-119.06287456,100.9323,-2508652.71260,-4514039.90931,3730713.61176,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P058,40.87630633,-124.07537162,21.4218,-2705947.26864,-4000370.31269,4152060.41870,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P059,38.92834891,-123.72620344,-11.2981,-2758535.01855,-4132153.57858,3986125.11918,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P060,40.99763154,-122.41488775,430.8115,-2584326.13120,-4069908.46437,4162507.31293,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P062,43.11238611,-121.09071652,1350.2720,-2408678.66841,-3994375.40326,4337547.46684,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P063,44.92272109,-120.94615564,965.3884,-2326563.38837,-3880307.02733,4481953.33408,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P064,47.96984530,-123.48770663,1570.7482,-2361116.47740,-3568921.38874,4715798.88505,2022.7616,WSRN,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P065,46.84395848,-120.93309441,1017.1272,-2246882.61939,-3749350.93604,4630658.86993,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P066,32.61652647,-116.16979315,822.8177,-2371966.96762,-4826895.59336,3418658.24627,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P067,35.55175485,-121.00296686,106.9720,-2675936.61801,-4452984.09288,3687903.49406,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P090,39.57280274,-119.79985664,1503.6531,-2447198.21076,-4273073.74655,4042495.19031,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P091,36.61432325,-117.53154429,1966.8351,-2369987.60500,-4546590.55387,3784298.11575,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P092,36.80419339,-117.40680500,2157.0465,-2354354.38863,-4540690.01889,3801308.90925,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P093,36.60602438,-117.99414780,1339.0400,-2406640.24063,-4527347.50010,3783184.28658,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P094,37.20083493,-117.70419711,1729.1971,-2365411.77610,-4504643.71687,3836215.54585,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P095,39.69842984,-119.53690836,1608.7924,-2423214.54273,-4276587.03813,4053306.53645,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P127,39.49921306,-119.59992799,1523.9201,-2434850.11116,-4286123.86232,4036205.41865,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P135,38.70462085,-119.01537456,1692.1373,-2418051.55521,-4359521.21743,3967838.78830,2022.7616,NOTA,ACTIVE,2023.322,0.0083,TRM59800.00,SCIT
P136,38.76136633,-119.45852982,1773.2373,-2449789.89671,-4337310.82801,3972804.79595,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P139,39.90819835,-119.72245505,1522.9811,-2429624.40468,-4255708.72843,4071149.05617,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P140,38.82923443,-120.69319816,1079.2205,-2539992.57497,-4278992.11039,3978243.31521,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P141,39.04663214,-120.38558763,2170.3643,-2509738.14211,-4280211.52637,3997706.13783,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P142,39.12353247,-119.81072082,1784.9208,-2463842.40288,-4300245.36361,4004091.89161,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM159800.00,SCIT
P143,38.76016622,-119.76483993,1733.5831,-2472968.63001,-4324197.62007,3972676.05652,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM159800.00,SCIT
P144,39.46670319,-120.89298960,1436.8616,-2532096.01692,-4231999.14929,4033363.63082,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P146,39.33746306,-120.53730358,2347.2853,-2510762.15234,-4256089.37643,4022850.88236,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P147,39.93738569,-120.28441711,2488.8993,-2470571.66035,-4230517.60658,4074255.09463,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P148,40.41858728,-120.80596478,1584.5385,-2490964.20874,-4177642.43804,4114508.74583,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P149,39.60212920,-120.10497856,2634.6785,-2469315.26166,-4258939.39248,4045726.01956,2022.7616,NOTA,ACTIVE,2023.302,0.0083,TRM59800.99,SCIT
P150,39.29237966,-120.03385723,2619.0679,-2474961.41485,-4280914.87999,4019149.14821,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P151,40.28890073,-120.07726685,1313.0423,-2442202.66574,-4216875.95503,4103356.32852,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P154,41.80708208,-123.36005293,319.8935,-2618368.57878,-3976995.09339,4229869.11847,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P155,41.27243432,-123.18878904,1784.0833,-2628627.77375,-4018680.26154,4186386.97761,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P156,40.02444370,-123.90612231,488.9566,-2728553.08413,-4059578.25960,4080378.77877,2022.7616,NOTA,ACTIVE,2023.341,0.0083,TRM59800.80,SCIT
P157,40.24754886,-124.30807871,695.8202,-2748053.15747,-4027275.36957,4099453.23095,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P158,40.42249153,-124.10721090,873.7312,-2726942.14584,-4026585.03757,4114377.98231,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P159,40.50478828,-124.28278441,608.2025,-2735813.38296,-4013142.13694,4121159.22546,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P160,40.55125276,-124.13327344,94.2329,-2723231.29749,-4017168.68162,4124747.23501,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P161,40.63736375,-124.21308763,32.4234,-2725299.67377,-4008186.96902,4131968.07635,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P162,40.69109554,-124.23703827,-6.4781,-2724770.80619,-4003808.63521,4136468.78308,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P163,40.21957278,-124.05729424,425.2800,-2731407.54465,-4040756.37135,4096906.76726,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P164,40.11925663,-123.69334483,1148.3123,-2709978.19193,-4064463.54852,4088860.42822,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P165,40.24554931,-123.85326861,545.6540,-2716014.73826,-4048986.07900,4099186.72662,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P166,40.43518365,-123.86283129,665.2876,-2709145.33702,-4037288.61560,4115315.76523,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P167,40.54370458,-123.88018002,1021.1555,-2706156.11065,-4030195.96988,4124712.83887,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P168,40.66863772,-123.88146232,1093.4802,-2701242.31372,-4022683.46838,4135294.33440,2022.7616,NOTA,ACTIVE,2023.343,0.0083,TRM59800.99,SCIT
P169,40.79114511,-123.96765466,689.3994,-2702159.31893,-4010998.41562,4145341.36300,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P170,40.88023245,-123.86328366,918.1484,-2691339.65107,-4010685.35379,4152976.97136,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P171,36.48552707,-121.79252505,572.7421,-2705141.87498,-4364218.41506,3771983.96888,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P172,36.22807709,-121.76725120,312.6177,-2712022.86315,-4379632.60912,3748821.12141,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P173,35.94571920,-121.29034008,339.2301,-2685070.96693,-4417843.65839,3723516.49271,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P174,36.30215413,-121.05090523,342.1091,-2654559.74546,-4409051.38348,3755466.50159,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P175,36.42590510,-121.13486361,451.3738,-2656853.09475,-4398262.53949,3766589.98672,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P176,37.47177458,-122.35714567,433.8226,-2712719.73188,-4281637.53946,3859342.25713,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P177,37.52816990,-122.49505785,71.7902,-2720816.46507,-4271639.41469,3864087.78170,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P178,37.53452079,-122.33236987,129.0173,-2708471.05537,-4279023.29375,3864681.62939,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P179,42.09897133,-123.68557378,402.2075,-2628933.26120,-3944070.08501,4254036.63821,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P180,36.29283508,-121.40324532,693.1701,-2682089.24207,-4393407.94245,3754840.83024,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P181,37.91454652,-122.37676072,72.2047,-2697941.33462,-4255089.11507,3898009.73009,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P182,38.49501695,-123.18125122,396.7951,-2735748.68549,-4183649.47621,3948843.46513,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P183,38.31366546,-123.06889304,10.4072,-2734197.73034,-4199232.56785,3932827.53798,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P184,39.11716701,-123.70894346,108.9412,-2750017.25511,-4122082.88381,4002486.09095,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P185,39.26130539,-123.74934172,146.3453,-2747321.43757,-4111759.36044,4014912.62003,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM159800.00,SCIT
P186,39.15018005,-123.51815785,372.8062,-2735111.83256,-4129459.21231,4005495.61604,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P187,39.35247854,-123.60254727,164.0381,-2733236.74857,-4113455.25565,4022756.18591,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P188,38.66785844,-123.22956897,208.8602,-2732638.03995,-4171208.77628,3963725.65130,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P189,38.98745037,-123.34843450,176.9469,-2729043.32014,-4146927.70191,3991345.53186,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P190,39.24195574,-123.20405271,202.8175,-2708833.94405,-4138893.17952,4013284.79088,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P191,42.27535518,-123.63226571,371.3982,-2617962.20980,-3935539.84995,4268533.74611,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P192,39.31972809,-123.10519405,259.7125,-2698726.84036,-4139018.38585,4020004.49245,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P193,38.12293898,-122.90814700,66.6005,-2729545.64715,-4217919.97892,3916229.20778,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P194,38.18571789,-122.81626272,235.1268,-2720516.63556,-4218785.21956,3921813.06491,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P195,38.66466683,-122.95931287,146.7927,-2713026.77799,-4184196.87038,3963410.22928,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P196,38.29814512,-122.74264673,90.5298,-2710854.39730,-4215684.23101,3931525.29473,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P197,38.42856260,-122.76739083,0.0383,-2707773.39210,-4206898.16970,3942820.31569,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P198,38.25987561,-122.60745514,-4.6348,-2702277.65694,-4224222.74421,3928131.63712,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P199,38.26369288,-122.50344319,55.6538,-2694489.20093,-4228939.99443,3928501.67529,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P200,38.23983212,-122.45170686,-25.1238,-2691515.35133,-4232701.50467,3926371.73937,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P201,38.55980655,-122.65843875,349.3633,-2695022.73391,-4204635.05373,3954440.67614,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P202,38.42358134,-122.49600474,584.0956,-2688247.23092,-4220352.29764,3942750.10920,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P203,38.86611291,-122.91700980,926.7122,-2702657.51336,-4174954.19928,3981336.61182,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P204,38.66650040,-122.71053794,276.6580,-2694819.79555,-4195915.51023,3963650.29861,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P205,39.39812359,-122.96306913,771.0749,-2685663.16483,-4141400.21769,4027058.89368,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P206,38.77781736,-122.57579769,283.6102,-2680785.74601,-4195731.53160,3973296.10675,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P207,39.26004419,-122.71857181,1826.5873,-2673660.04273,-4161685.65363,4015867.53012,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P208,39.10930120,-122.30387314,74.3193,-2648394.30716,-4188718.59746,4001786.68891,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P210,36.81613981,-121.73184849,3.0294,-2688759.17419,-4348064.20462,3801079.89956,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P211,36.87917805,-121.69804410,60.5265,-2684013.17566,-4346119.52427,3806712.56053,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P212,36.96201277,-121.86273973,36.5733,-2693569.73030,-4333680.12151,3814047.48680,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P213,37.20171443,-121.99084216,167.0712,-2694809.69382,-4314131.23139,3835348.81631,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P214,37.00102190,-121.79657476,73.2821,-2687206.67984,-4334599.27145,3817527.83512,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P216,37.00242756,-121.72621304,336.9124,-2681942.92014,-4337995.23045,3817811.08327,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P217,37.10449845,-121.65063776,72.2658,-2672526.00581,-4335538.66499,3826692.23738,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P218,37.20351566,-121.71396529,82.7071,-2673831.78356,-4326943.25675,3835457.03274,2022.7616,NOTA,RETIRED,2021.181,0.0083,TRM29659.00,SCIT
P219,37.34249199,-122.28482669,300.8754,-2711912.77308,-4292338.09419,3847863.29324,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P220,37.32988925,-122.21428987,705.2516,-2707250.07185,-4296663.26703,3846996.36135,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P221,37.33695369,-122.09905471,155.3009,-2698117.96890,-4301326.22998,3847286.28961,2022.7616,NOTA,ACTIVE,2023.333,0.0083,TRM59800.00,SCIT
P222,37.53924101,-122.08326930,53.5028,-2689640.58135,-4290437.05199,3865051.04859,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P223,37.72205467,-122.09978372,139.9664,-2684330.10779,-4279224.73651,3881173.32463,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P224,37.86389715,-122.21906461,407.3613,-2688201.62668,-4265643.37612,3893778.67550,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P225,37.71386640,-122.05833281,117.1483,-2681519.11807,-4281621.53227,3880440.44066,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P226,37.33677698,-121.82559063,5.0671,-2677501.01887,-4314063.51413,3847179.57944,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P227,37.53297466,-121.78960168,707.4581,-2668111.27499,-4304967.26541,3864897.94432,2022.7616,NOTA,ACTIVE,2023.340,0.0083,TRM59800.80,SCIT
P228,37.60183585,-121.68694068,399.0423,-2657817.18141,-4305567.49907,3870768.38429,2022.7616,NOTA,ACTIVE,2023.340,0.0083,TRM59800.80,SCIT
P229,37.74943552,-121.97796061,289.3229,-2674302.99904,-4283444.95024,3883668.21579,2022.7616,NOTA,ACTIVE,2023.340,0.0083,TRM59800.80,SCIT
P230,37.81896406,-121.78640350,647.9777,-2657625.75249,-4288583.58161,3889987.44950,2022.7616,NOTA,ACTIVE,2023.340,0.0083,TRM59800.80,SCIT
P231,36.62167921,-121.90541643,-26.3262,-2708725.20789,-4350832.17590,3783764.52315,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P232,36.72402239,-121.57904773,105.3443,-2680401.33897,-4360502.32472,3792952.34176,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.00,SCIT
P233,36.80042755,-121.42028899,196.8178,-2665701.40303,-4363644.54252,3799799.93713,2022.7616,NOTA,ACTIVE,2023.336,0.0083,TRM29659.00,SCIT
P234,36.85852819,-121.59123185,92.5775,-2676640.08015,-4352308.61397,3804898.44597,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P235,36.81427437,-121.54154721,361.6786,-2674517.87476,-4357321.03853,3801129.07955,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P236,36.90354642,-121.55446621,56.1494,-2672262.41600,-4351445.40474,3808872.78053,2022.7616,NOTA,RETIRED,2021.181,0.0083,TRM29659.00,SCIT
P237,36.63702601,-121.38683618,711.5656,-2669014.89077,-4374808.17905,3785571.56355,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P238,36.84908100,-121.45277323,44.8988,-2666422.86936,-4359268.03254,3804030.94356,2022.7616,NOTA,RETIRED,2021.099,0.0083,TRM29659.00,SCIT
P239,36.96246330,-121.54779224,18.4973,-2669684.19075,-4348382.85005,3814076.56879,2022.7616,NOTA,ACTIVE,2023.313,0.0083,TRM59800.00,SCIT
P240,37.00780791,-121.54203831,25.7447,-2667666.79506,-4346075.71245,3818100.64165,2022.7616,NOTA,ACTIVE,2021.129,0.0083,TRM29659.00,SCIT
P241,37.21301102,-121.57426422,834.2067,-2663253.40239,-4333416.80802,3836750.83540,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P242,36.95393295,-121.46318837,14.7084,-2663555.88967,-4352803.11264,3813317.82809,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P243,36.91818866,-121.33515658,220.7623,-2655147.89242,-4360920.91073,3810270.92327,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P244,37.01082326,-121.35452168,58.6948,-2653337.65047,-4354633.56661,3818387.69794,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P245,37.71311590,-119.70612528,1579.7915,-2504131.02674,-4389118.69726,3881269.25445,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P247,36.55952036,-121.18843910,569.0848,-2656446.83883,-4388313.15085,3778580.88466,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P248,37.97560808,-121.86870130,229.8344,-2657969.78297,-4275411.14074,3903451.56752,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P250,36.95003499,-121.26844208,584.6857,-2649116.91533,-4362442.89438,3813314.75650,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P251,36.81144969,-121.34795416,128.2365,-2659780.45319,-4366333.71330,3800738.22994,2022.7616,NOTA,RETIRED,2021.201,0.0083,TRM29659.00,SCIT
P252,37.16955514,-121.05773338,40.1478,-2625256.99779,-4359205.70013,3832428.64179,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P253,37.47844970,-121.65301382,1065.0577,-2659923.69360,-4314693.82640,3860314.33072,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P254,37.48963205,-121.46919954,1076.1834,-2645678.05071,-4322568.32858,3861306.10280,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P255,37.58188465,-121.32485688,73.5102,-2631123.22891,-4323211.25630,3868815.12847,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM29659.00,SCIT
P256,37.93196382,-121.60484347,-30.7002,-2639706.33081,-4289968.77513,3899471.49066,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P257,37.75529014,-121.46403904,-24.6872,-2635437.78920,-4306708.67889,3883989.75889,2022.7616,NOTA,ACTIVE,2021.345,0.0083,TRM29659.00,SCIT
P258,37.38538866,-121.28327596,390.8273,-2635007.40961,-4336676.89180,3851702.00830,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P259,37.43301945,-121.10058378,3.8374,-2619348.51140,-4342043.62243,3855666.05363,2022.7616,NOTA,RETIRED,2021.146,0.0083,TRM29659.00,SCIT
P261,38.15296042,-122.21754356,118.1631,-2677433.18962,-4248806.06082,3918882.07088,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.99,SCIT
P262,38.02514854,-122.09614828,-8.5753,-2673022.21212,-4261798.93837,3907637.96606,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
P263,38.57769445,-122.42918020,554.3865,-2677599.16604,-4214475.30622,3956121.14007,2022.7616,NOTA,ACTIVE,2023.345,0.0083,TRM59800.80,SCIT
